            geopack_08_dp       spacepy  spacepy-irbem     spiceypy1     spiceypy2         sunpy      pyspedas
2010-07-21   2.714216e-13  2.714232e-13   2.714226e-13  2.714240e-13  2.714240e-13  2.714273e-13  2.714216e-13
2010-07-22   2.717136e-13  2.717152e-13   2.717147e-13  2.717158e-13  2.717158e-13  2.717190e-13  2.717136e-13
2010-07-23   2.719890e-13  2.719906e-13   2.719902e-13  2.719911e-13  2.719911e-13  2.719943e-13  2.719890e-13
2010-07-24   2.722478e-13  2.722494e-13   2.722490e-13  2.722498e-13  2.722498e-13  2.722529e-13  2.722478e-13
2010-07-25   2.724899e-13  2.724915e-13   2.724912e-13  2.724918e-13  2.724918e-13  2.724948e-13  2.724899e-13
2010-07-26   2.727151e-13  2.727169e-13   2.727165e-13  2.727169e-13  2.727169e-13  2.727200e-13  2.727151e-13
2010-07-27   2.729236e-13  2.729253e-13   2.729250e-13  2.729253e-13  2.729253e-13  2.729283e-13  2.729236e-13
2010-07-28   2.731150e-13  2.731169e-13   2.731165e-13  2.731167e-13  2.731167e-13  2.731196e-13  2.731150e-13
2010-07-29   2.732895e-13  2.732914e-13   2.732911e-13  2.732911e-13  2.732911e-13  2.732940e-13  2.732895e-13
2010-07-30   2.734470e-13  2.734489e-13   2.734486e-13  2.734484e-13  2.734484e-13  2.734513e-13  2.734470e-13
2010-07-31   2.735874e-13  2.735893e-13   2.735891e-13  2.735887e-13  2.735887e-13  2.735915e-13  2.735874e-13
2010-08-01   2.737106e-13  2.737124e-13   2.737123e-13  2.737118e-13  2.737118e-13  2.737145e-13  2.737106e-13
2010-08-02   2.738166e-13  2.738184e-13   2.738184e-13  2.738177e-13  2.738177e-13  2.738203e-13  2.738166e-13
2010-08-03   2.739054e-13  2.739072e-13   2.739073e-13  2.739064e-13  2.739064e-13  2.739089e-13  2.739054e-13
2010-08-04   2.739769e-13  2.739786e-13   2.739788e-13  2.739778e-13  2.739778e-13  2.739801e-13  2.739769e-13
2010-08-05   2.740311e-13  2.740328e-13   2.740331e-13  2.740318e-13  2.740318e-13  2.740341e-13  2.740311e-13
2010-08-06   2.740680e-13  2.740696e-13   2.740700e-13  2.740685e-13  2.740685e-13  2.740707e-13  2.740680e-13
